Aw_Tm,Aw_W,Aw_Wpct,Aw_Poss,Aw_OppPoss,Aw_PassOffEff,Aw_RushOffEff,Aw_PassDefEff,Aw_RushDefEff,Aw_TmOffEff,Aw_TmDefEff,Aw_TmEff,Aw_TmLuckW,Aw_Pts,Aw_OppPts,Aw_TmDiv,Aw_WStreak,Aw_AvgMoV,Aw_TotPtDiff,Aw_OppSOS,Aw_PassCmppct,Aw_PassAdjYdsAtt,Aw_RushYdsAtt,Aw_PassTDG,Aw_RushTDG,Aw_FGpct,Aw_PenYdsG,Aw_TOVG,Aw_TO,Aw_Dwn3Conv,Aw_OppPassCmppct,Aw_OppPassAdjYdsAtt,Aw_OppRushYdsAtt,Aw_OppPassTDG,Aw_OppRushTDG,Aw_OppFGpct,Aw_OppPenYdsG,Aw_OppTOVG,Aw_OppDwn3Conv,Aw_TmLuck,Game Date,Aw_Season,Hm_Tm,Hm_W,Hm_Wpct,Hm_Poss,Hm_OppPoss,Hm_PassOffEff,Hm_RushOffEff,Hm_PassDefEff,Hm_RushDefEff,Hm_TmOffEff,Hm_TmDefEff,Hm_TmEff,Hm_TmLuckW,Hm_Pts,Hm_OppPts,Hm_TmDiv,Hm_WStreak,Hm_AvgMoV,Hm_TotPtDiff,Hm_OppSOS,Hm_PassCmppct,Hm_PassAdjYdsAtt,Hm_RushYdsAtt,Hm_PassTDG,Hm_RushTDG,Hm_FGpct,Hm_PenYdsG,Hm_TOVG,Hm_TO,Hm_Dwn3Conv,Hm_OppPassCmppct,Hm_OppPassAdjYdsAtt,Hm_OppRushYdsAtt,Hm_OppPassTDG,Hm_OppRushTDG,Hm_OppFGpct,Hm_OppPenYdsG,Hm_OppTOVG,Hm_OppDwn3Conv,Hm_TmLuck,Hm_Season,Matchup,Home Team,Home Elo,Home Lg Rank,Away Team,Away Elo,Away Lg Rank,Home W,Home Pt Diff,Home Spread,Home Spread W,Home Moneyline,Away Moneyline,Divisional Game,Playoff Game
WAS,6.0,0.5454545454545454,13.0,12.0,5.0,0.5714285714285712,-1.2999999999999972,0.9000000000000004,2.076923076923077,1.9285714285714286,0.0,5.96754007019565,26.0,24.0,NFC East,-1,2.0,16,0.5398015873015873,0.698,7.77,4.571428571428571,2.0,4.6,1.0,51.0,1.0,2.0,0.5,0.6579999999999999,7.03,4.9,1.0,4.9,1.0,65.0,1.0,0.5,0.032459929804350196,2016-12-04,2016,ARI,4.0,0.36363636363636365,14.0,12.0,-22.200000000000003,0.14285714285714324,-20.799999999999997,-0.580645161290323,1.5384615384615385,1.5454545454545454,-0.34090909090909083,5.600223241716594,21.0,21.0,NFC West,-2,-2.0,17,0.4363888888888889,0.574,5.98,4.142857142857143,2.0,4.1,1.0,50.0,1.0,-1.0,0.42857142857142855,0.581,5.89,3.419354838709677,1.0,3.4,1.0,73.0,1.0,0.42857142857142855,-1.600223241716594,2016,WAS vs. ARI,ARI,1356.954156102993,24.0,WAS,1543.1961122249113,11.0,1,8,-2.5,1,-133.0,120.0,0,0
ARI,5.0,0.4166666666666667,14.0,12.0,-21.450000000000003,0.07142857142857162,-21.699999999999996,-0.3569892473118286,1.6263736263736264,1.731060606060606,-0.17045454545454541,6.2700559193482635,22.0,22.0,NFC West,1,-1.0,25,0.4463039485766758,0.583,6.165,4.071428571428571,2.0,4.05,1.0,50.5,0.5,1.0,0.44505494505494503,0.5745,5.93,3.6430107526881716,1.0,3.65,1.0,71.0,1.0,0.44505494505494503,-1.2700559193482635,2016-12-11,2016,MIA,7.0,0.5833333333333334,13.5,14.0,-10.649999999999999,0.328125,-15.649999999999999,0.7590460526315788,1.6823529411764706,1.6238095238095238,0.019841269841269882,5.6390503920279915,25.5,24.0,AFC East,-1,3.5,-23,0.4508494031221304,0.667,6.3100000000000005,4.328125,1.0,4.35,1.0,74.5,1.0,1.0,0.38181818181818183,0.629,6.665,4.759046052631579,1.0,4.75,1.0,65.0,1.5,0.38181818181818183,1.3609496079720085,2016,ARI vs. MIA,MIA,1567.709552987464,9.0,ARI,1431.4536660863569,20.0,1,3,2.0,1,111.0,-123.0,0,0
NOR,5.0,0.38461538461538464,14.0,12.0,5.900000000000006,0.0,-4.400000000000006,-0.18518518518518512,2.2666666666666666,2.090909090909091,-0.4256410256410259,6.196051037709737,25.0,25.0,NFC South,-2,-2.0,7,0.5052128427128427,0.705,7.77,4.0,3.0,4.0,0.8333333333333333,53.0,2.0,-5.0,0.46153846153846156,0.632,7.05,3.814814814814815,2.0,3.8,1.0,46.0,1.0,0.46153846153846156,-1.1960510377097373,2016-12-18,2016,ARI,5.0,0.38461538461538464,14.0,12.0,-22.200000000000003,0.14285714285714324,-20.799999999999997,-0.580645161290323,1.5384615384615385,1.5454545454545454,-0.3188854489164086,6.6979208578785165,23.0,23.0,NFC West,-1,-2.0,22,0.457723063973064,0.574,5.98,4.142857142857143,2.0,4.1,1.0,51.0,1.0,0.0,0.42857142857142855,0.581,5.97,3.419354838709677,1.0,3.4,1.0,73.0,1.0,0.42857142857142855,-1.6979208578785165,2016,NOR vs. ARI,ARI,1400.1153957652734,21.0,NOR,1423.9104875061926,21.0,0,-7,-3.0,0,-154.0,139.0,0,0
ARI,5.0,0.35714285714285715,14.0,12.0,-21.450000000000003,0.39575289575289574,-16.449999999999996,-0.3569892473118286,1.6263736263736264,1.731060606060606,-0.3298972699127497,7.105596964955771,23.0,23.0,NFC West,-2,-2.5,15,0.45209939633016555,0.583,6.165,4.395752895752896,2.0,4.35,1.0,51.5,1.5,-1.0,0.44505494505494503,0.5905,6.5,3.6430107526881716,1.0,3.65,1.0,71.0,1.0,0.44505494505494503,-2.1055969649557706,2016-12-24,2016,SEA,9.0,0.6428571428571429,12.5,12.0,-10.5,-0.4038461538461535,-19.85,-0.7142857142857142,2.125,1.2261904761904763,0.3119047619047619,7.845531483437476,25.0,16.0,NFC West,1,4.0,63,0.4668116071962226,0.6625,6.975,3.5961538461538467,1.0,3.6,1.0,66.0,1.0,-1.0,0.34523809523809523,0.5960000000000001,6.225,3.2857142857142856,1.0,3.3,0.75,60.5,1.0,0.34523809523809523,1.154468516562524,2016,ARI vs. SEA,SEA,1634.3871581418966,3.0,ARI,1501.1329922287714,14.0,0,-3,-9.0,0,-380.0,330.0,1,0
ARI,6.0,0.4,14.0,12.0,-20.700000000000003,0.14285714285714324,-12.099999999999994,-0.580645161290323,1.7142857142857142,1.9166666666666667,-0.3188854489164086,7.660110603138438,23.0,23.0,NFC West,1,-2.0,18,0.46572494965352107,0.5920000000000001,6.35,4.142857142857143,2.0,4.1,1.0,52.0,1.0,-1.0,0.42857142857142855,0.6,7.03,3.419354838709677,1.0,3.4,1.0,69.0,1.0,0.42857142857142855,-1.6601106031384383,2017-01-01,2016,LAR,4.0,0.26666666666666666,14.0,13.0,-35.400000000000006,-0.5294117647058822,-8.200000000000003,-0.42857142857142794,0.8181818181818182,1.7333333333333334,-0.29166666666666674,5.228750813227815,10.0,24.0,NFC West,-6,-4.0,-132,0.4925903461617747,0.585,4.94,3.4705882352941178,1.0,3.5,1.0,69.0,2.0,-10.0,0.3076923076923077,0.629,6.61,3.571428571428572,2.0,3.6,1.0,46.0,1.0,0.3076923076923077,-1.2287508132278147,2016,ARI vs. LAR,LAR,1559.9838184071837,6.0,ARI,1448.1642063695244,16.0,0,-38,7.0,0,252.0,-285.0,1,0
ATL,0.0,0.0,12.0,14.0,11.299999999999997,-1.6363636363636358,25.099999999999994,-0.7857142857142856,2.0,2.2142857142857144,-0.2142857142857144,0.3528438284333043,24.0,31.0,NFC South,-1,-7.0,-7,0.5,0.6920000000000001,9.28,2.363636363636364,2.0,2.4,1.0,74.0,0.0,1.0,0.23076923076923078,0.7190000000000001,9.88,3.2142857142857144,4.0,3.2,1.0,48.0,1.0,0.23076923076923078,-0.3528438284333043,2016-09-18,2016,LVR,1.0,1.0,13.0,15.0,-1.5,2.4230769230769234,31.0,0.0,2.6923076923076925,2.2666666666666666,0.4256410256410259,0.517168363591455,35.0,34.0,AFC West,1,1.0,1,0.5,0.632,8.92,6.423076923076923,1.0,6.4,1.0,141.0,0.0,1.0,0.36363636363636365,0.667,11.88,4.0,4.0,4.0,0.5,53.0,1.0,0.36363636363636365,0.482831636408545,2016,ATL vs. LVR,LVR,1550.0,1.0,ATL,1450.0,17.0,0,-7,-4.0,0,-195.0,175.0,0,0
ATL,1.0,0.5,12.5,14.0,20.949999999999996,-0.42163009404388685,20.049999999999997,0.7071428571428573,2.3461538461538463,2.107142857142857,0.23901098901098905,0.9820587317796715,29.5,29.5,NFC South,1,0.0,0,1.0,0.7285,10.58,3.578369905956113,2.5,3.5999999999999996,1.0,73.5,0.5,0.0,0.3653846153846154,0.7375,8.93,4.707142857142857,3.5,4.7,0.5,53.0,0.5,0.3653846153846154,0.017941268220328488,2016-09-26,2016,NOR,0.0,0.0,14.5,12.0,9.5,-0.42307692307692313,0.5,0.21153846153846168,1.5976190476190477,2.0734265734265733,-0.47580752580752594,0.8622293760344106,23.5,25.5,NFC South,-2,-2.0,-4,1.0,0.663,8.975000000000001,3.5769230769230766,2.5,3.6,0.5833333333333333,64.5,0.5,2.0,0.2972027972027972,0.706,8.765,4.211538461538462,0.5,4.2,0.875,83.0,1.5,0.2972027972027972,-0.8622293760344106,2016,ATL vs. NOR,NOR,1414.0064999802885,25.0,ATL,1514.0064999802885,9.0,0,-13,-2.5,0,-157.0,142.0,1,0
CAR,1.0,0.3333333333333333,13.0,12.0,-32.8,0.756756756756757,-34.0,-1.5,1.5384615384615385,1.75,-0.21153846153846145,1.3843212838396197,20.0,22.0,NFC South,-1,-1.0,6,1.0,0.6,4.58,4.756756756756757,1.0,4.8,0.6666666666666666,65.0,3.0,-2.0,0.4666666666666667,0.643,5.19,2.5,1.0,2.5,1.0,42.0,3.0,0.4666666666666667,-0.3843212838396197,2016-10-02,2016,ATL,2.0,0.6666666666666666,12.0,14.0,11.299999999999997,0.7931034482758621,15.0,1.0,2.6923076923076925,2.2142857142857144,0.6923076923076925,1.6737410338750576,35.0,31.0,NFC South,2,7.0,13,0.5,0.6920000000000001,9.28,4.793103448275862,2.0,4.8,1.0,73.0,0.0,2.0,0.45454545454545453,0.7190000000000001,7.98,5.0,3.0,5.0,1.0,58.0,1.0,0.45454545454545453,0.32625896612494243,2016,CAR vs. ATL,ATL,1550.0,6.0,CAR,1476.135291917265,16.0,1,15,2.5,1,125.0,-138.0,1,0
ATL,3.0,0.75,12.5,14.0,20.949999999999996,0.1965517241379311,5.549999999999997,0.1333333333333333,3.1923076923076925,2.2071428571428573,0.9903846153846154,2.3822231527588675,40.0,31.5,NFC South,3,10.0,28,0.4444444444444444,0.7245,10.58,4.196551724137931,2.5,4.2,1.0,73.5,0.5,3.0,0.4772727272727273,0.6930000000000001,7.455,4.133333333333333,3.0,4.15,1.0,56.5,1.5,0.4772727272727273,0.6177768472411325,2016-10-09,2016,DEN,4.0,1.0,12.5,12.5,-8.700000000000003,-0.448084677419355,-35.65,0.4293154761904765,2.153846153846154,1.4775641025641026,1.0544871794871795,3.0483144268124387,28.0,18.5,AFC West,4,13.0,47,0.27777777777777773,0.662,7.51,3.551915322580645,1.5,3.55,1.0,47.5,1.0,3.0,0.4772727272727273,0.535,4.105,4.429315476190476,0.5,4.45,1.0,77.0,2.0,0.4772727272727273,0.9516855731875613,2016,ATL vs. DEN,DEN,1649.6278253794435,1.0,ATL,1589.527324184883,3.0,0,-7,-3.5,0,-195.0,175.0,0,0
ATL,4.0,0.8,12.0,14.0,11.299999999999997,-0.1875,-3.9000000000000057,-0.5,2.6923076923076925,2.2,0.948051948051948,3.0849017788427036,35.0,31.0,NFC South,4,7.0,35,0.5833333333333333,0.6920000000000001,9.64,3.8125,2.0,3.8,1.0,74.0,1.0,3.0,0.45454545454545453,0.667,6.93,3.5,3.0,3.5,1.0,57.0,1.0,0.45454545454545453,0.9150982211572964,2016-10-16,2016,SEA,3.0,0.75,12.5,12.0,-6.0,-0.8541666666666667,-39.25,-0.95,1.5535714285714286,1.0595238095238095,0.4285714285714285,2.2714007705585924,19.5,13.5,NFC West,2,6.0,25,0.27777777777777773,0.6585,7.885,3.145833333333333,1.5,3.15,1.0,70.0,1.5,-1.0,0.31009615384615385,0.5605,4.195,3.05,0.0,3.05,0.75,50.0,0.5,0.31009615384615385,0.7285992294414076,2016,ATL vs. SEA,SEA,1573.864708082735,3.0,ATL,1648.0912317339132,2.0,1,2,-7.0,0,-302.0,266.0,0,0
LAC,2.0,0.3333333333333333,13.0,14.0,-5.899999999999999,-0.39836660617059905,-16.650000000000006,-0.027327935222672073,2.230769230769231,2.3603896103896105,-0.16208791208791196,3.3851961150638052,29.0,29.5,AFC West,1,-2.0,18,0.31,0.6735,7.5649999999999995,3.6016333938294007,1.5,3.5999999999999996,1.0,34.0,2.5,-2.0,0.4125874125874126,0.632,6.074999999999999,3.9726720647773277,2.0,4.0,0.8,56.0,2.0,0.4125874125874126,-1.3851961150638052,2016-10-23,2016,ATL,4.0,0.6666666666666666,12.0,14.0,11.199999999999996,-0.29374999999999996,-8.0,-0.6166666666666667,2.3916083916083917,2.2071428571428573,0.8201798201798203,3.5376181873565824,29.5,29.5,NFC South,-1,7.0,33,0.6166666666666666,0.6795,9.46,3.70625,2.5,3.7,1.0,73.5,1.0,1.0,0.36363636363636365,0.6715,6.99,3.3833333333333333,3.0,3.4,1.0,56.0,1.0,0.36363636363636365,0.4623818126434176,2016,LAC vs. ATL,ATL,1587.5687816747516,4.0,LAC,1436.764268707669,22.0,0,-3,-4.5,0,-208.0,186.0,0,0
GNB,4.0,0.6666666666666666,12.0,11.5,-7.050000000000004,0.13913043478260878,-3.0500000000000043,-1.4797101449275363,1.85,1.7083333333333335,-0.044580419580419584,3.4066418402566616,24.5,20.0,NFC North,1,5.5,17,0.5933333333333334,0.6065,6.44,4.139130434782609,2.0,4.15,1.0,50.5,1.5,-2.0,0.5,0.641,8.12,2.5202898550724635,1.5,2.55,1.0,82.5,1.0,0.5,0.5933581597433384,2016-10-30,2016,ATL,4.0,0.5714285714285714,12.0,14.0,11.099999999999994,-0.1875,-12.099999999999994,-0.7333333333333334,2.3076923076923075,2.2142857142857144,0.6923076923076925,3.9813858032576963,30.0,31.0,NFC South,-2,7.0,30,0.5694444444444444,0.667,9.28,3.8125,2.0,3.8,1.0,73.0,1.0,2.0,0.45454545454545453,0.667,7.05,3.2666666666666666,3.0,3.3,1.0,55.0,1.0,0.45454545454545453,0.01861419674230369,2016,GNB vs. ATL,ATL,1517.1337506604573,9.0,GNB,1565.8063039262045,5.0,1,1,-3.0,0,-154.0,139.0,0,0
